id1,id1_0,id1_1
6003192569964363359,0,0
4944486093416353282,0,0
14735480866132080682,0,0
692801101806516281,0,0
16736644813698174684,0,0
353939472177567093,0,0
17479319128756262558,0,0
9981514670686554408,0,0
13711719179828185454,0,0
13163890858615483297,0,0
8958363935162804329,0,0
12800191648394174243,0,0
5524303202031593126,0,0
1723081959175159863,0,0
5995381537235332515,0,0
1879972438710985190,0,0
3341415873109035478,0,0
13152784932061610339,0,0
1036049483543532299,0,0
7863994555616117608,0,0
13827784891819605587,0,0
17243477641024581485,0,0
5568701609233531426,0,0
4457689564636931777,0,0
4808480345719428141,0,0
17053079387670914165,0,0
1598716142383247204,0,0
11922538210390082258,0,0
7034352467979566004,0,0
2161911729657451051,0,0
15298901986593723088,0,0
10844203186760559850,0,0
1431109457696980045,0,0
11485098823893745530,0,0
2279166293661291631,0,0
14373724198964659403,0,0
5054520244835902800,0,0
17894236334790779178,0,0
13530503944340904861,0,0
14543450045171976429,0,0
1172476899692276084,0,0
12606066224775904452,0,0
1442334665926266598,0,0
4370071642631556967,0,0
5516048652762901181,0,0
3855034988442811795,0,0
12399713716032860154,0,0
17002573771310950192,0,0
14025179785383478174,0,0
8475818606116217053,0,0
12507153369114122325,0,0
6611590487221068214,0,0
15883675933641762877,0,0
2766218287371103069,0,0
13733720238482862809,0,0
12927242697453904067,0,0
16329772286099405642,0,0
12341192621737077605,0,0
2358250136010115880,0,0
14293475488405994434,0,0
10152088301316640766,0,0
7795503044448050796,0,0
1376872556477811775,0,0
4419551809548967435,0,0
10940294127738484494,0,0
1495317263578983667,0,0
8694629637506708946,0,0
4142979563108754981,0,0
3586244565312031204,0,0
17886457725785034277,0,0
7894348311151841733,0,0
8068676517976318739,0,0
4297700545438202117,0,0
7511349934415078727,0,0
13465609551040004430,0,0
5810226518712748649,0,0
17916705937041037434,0,0
8520625411090873113,0,0
3792968820144658521,0,0
223208884540694633,0,0
14159740613589218603,0,0
15981663024805426325,0,0
9624545128276033017,0,0
16323658628291236077,0,0
11922894751030741099,0,0
16380149441287377122,0,0
4927531926857081616,0,0
8198437355925410531,0,0
10518647211378257712,0,0
13023117148239932242,0,0
2753944250911556733,0,0
8757445670745041421,0,0
3441006951893269678,0,0
15435571581963735821,0,0
11516578146470616765,0,0
14618054453462815649,0,0
8143214698880341054,0,0
2856571051605603689,0,0
6824878570971299356,0,0
14072428535775227388,0,0
1032609491672389822,0,0
2200153448687144441,0,0
15683682058415341591,0,0
17447783059534686738,0,0
3200580193055598110,0,0
22387901875848344,0,0
1482015430901663140,0,0
8816573192000644470,0,0
1517279773962312444,0,0
6044601944598381584,0,0
15603234369218708921,0,0
15372632623220741496,0,0
13493613867851414465,0,0
10643250653786505567,0,0
2270161878491208696,0,0
6797930983478988780,0,0
8531686962547933076,0,0
625782249804846584,0,0
12579097816136327850,0,0
11552401550732171179,0,0
12094453669001620869,0,0
17781213157174014950,0,0
10820945749500543776,0,0
2040617993135640662,0,0
13052289486744966001,0,0
13755094567976374680,0,0
11995033136733976562,0,0
17299565601867919767,0,0
14097565324155972046,0,0
15084351450492013881,0,0
756693676981134811,0,0
16739142202347006476,0,0
8090796033959134372,0,0
6739000564718600718,0,0
10845536082703571581,0,0
10476211529209705200,0,0
15291792293671894875,0,0
16488136405857920630,0,0
3217884286672333671,0,0
8128593585405671172,0,0
3788854650951407609,0,0
1400359972984874961,0,0
17617299999914802110,0,0
10473648670926429193,0,0
7320004546029056026,0,0
7228372016730991648,0,0
17208652978901032432,0,0
15636506475861208835,0,0
16641690782492596210,0,0
17075449667599358053,0,0
13917070513124260850,0,0
10739407124126032077,0,0
17947945072508550805,0,0
8224886748376135870,0,0
13766159701487135327,0,0
3015616118004053987,0,0
17357192503553029995,0,0
6863631081580858449,0,0
11380565714092830390,0,0
5467770266664497675,0,0
6954086684581166940,0,0
13331204086853287458,0,0
8001058148894210768,0,0
2400660739980302884,0,0
16528472921974954726,0,0
14088265458089930570,0,0
12872494286117721753,0,0
3660550081195850657,0,0
14292854497328823752,0,0
4228801816107168137,0,0
12006356074054179560,0,0
2558932867187799526,0,0
5828939128055053966,0,0
12267038349236959434,0,0
1804446279037700332,0,0
9432317536558235876,0,0
13024285408306039764,0,0
1445152326036497098,0,0
6568894100331128175,0,0
7438384638357561409,0,0
14558152108425848012,0,0
6262576984155540908,0,0
17840086564712905475,0,0
14961753110682845321,0,0
12004938244972054846,0,0
16984970054239876618,0,0
11362616271821556664,0,0
12256975891779017563,0,0
10291987861187232985,0,0
4750880129933949668,0,0
758010719394964603,0,0
10575659605735646675,0,0
5002329976286142986,0,0
18104865175903325823,0,0
12547878235152243223,0,0
14968497745396424478,0,0
17333561772730139350,0,0
4108156731303437048,0,0
4794857312594513192,0,0
1718205336249548696,0,0
4328867895768385217,0,0
3846561479148944449,0,0
4679262980181085914,0,0
9940917276247537770,0,0
12441005598678774480,0,0
13974002134562563324,0,0
14645686270268209668,0,0
336188485559944199,0,0
13731857607983030735,0,0
13484262217007482626,0,0
17140988668152613776,0,0
6860645474599378560,0,0
2394973047015014648,0,0
1575974961591574213,0,0
13601518968012075922,0,0
13654554824437480248,0,0
16550232110456682960,0,0
8921574049026284003,0,0
5797421081196931967,0,0
2653724763299367489,0,0
6412527102242844024,0,0
11221804103038986039,0,0
4620579395340720696,0,0
10950978628666188343,0,0
2140039685569065082,0,0
45021114342521459,0,0
9855625233377087462,0,0
9160456677109491659,0,0
8750155715674569527,0,0
3785973129705133563,0,0
8856804445964846293,0,0
6533932068491625263,0,0
16261561433461795285,0,0
14039942612957379865,0,0
5456335794697731138,0,0
12698259929963840962,0,0
9315387275528891288,0,0
9403378115558329233,0,0
15225331506347069967,0,0
11195420330797865991,0,0
10102113609083083308,0,0
2346496556876792926,0,0
11939725005481722632,0,0
1940144959468583160,0,0
7800824523025410891,0,0
165358204750646261,0,0
5257377114694033690,0,0
15614340936997135833,0,0
14574765918841329748,0,0
3948536629538422176,0,0
5116690030277255065,0,0
8316125378157855341,0,0
15782574782310012242,0,0
2244403961442514707,0,0
8469596665802884925,0,0
11893157485649491488,0,0
3649189997578309621,0,0
9470795100819011933,0,0
15249851230586308344,0,0
1190055458065277833,0,0
6416677574782358771,0,0
3174907012335019288,0,0
16028744152144502681,0,0
9701965543684397705,0,0
15698672656614784047,0,0
12687011075231512916,0,0
2013916055984176688,0,0
1723843344779328716,0,0
13273427813025653534,0,0
13896774282345788591,0,0
1459889521075177645,0,0
1673990548646412751,0,0
14569824234826797615,0,0
13213677816908166850,0,0
6060233658402156376,0,0
3356490766197413246,0,0
14230385596607250984,0,0
17935819876598402518,0,0
9830534580710866963,0,0
3188001769142436513,0,0
15287945220444612069,0,0
6055472893727264137,0,0
15398015367867615201,0,0
4724040278375545696,0,0
1016524080944778960,0,0
12673071148421706304,0,0
9280447302746795977,0,0
5148878724375754007,0,0
7548134705572999077,0,0
381078023666430128,0,0
4431156683720252462,0,0
9971545763852507832,0,0
12900463927143968103,0,0
10693428975375076375,0,0
3728772990665621037,0,0
5817961451518114483,0,0
1047424005283759791,0,0
15717954416807843481,0,0
16064075976654040120,0,0
908094398258848945,0,0
16477729627123696577,0,0
8383906579720112146,0,0
5571049868427945694,0,0
104576103558770138,0,0
16738292261651521576,0,0
18079166343955572065,0,0
3538383087028579642,0,0
5282156781269208165,0,0
1115839412172446727,0,0
12855487643569982229,0,0
16869932012731168377,0,0
10095457657200416363,0,0
10568316780716779552,0,0
18149797271327512428,0,0
3900280097563414001,0,0
13941846645671024651,0,0
6661093018826514188,0,0
10783087935042017342,0,0
6369624832405833645,0,0
9090130111791802542,0,0
17586776134466439327,0,0
5635491736375551684,0,0
9062804029731213375,0,0
11912461015383332991,0,0
8576298867847490797,0,0
12436869315856846387,0,0
10116449689613530565,0,0
11938493432883177454,0,0
403184993961711293,0,0
6814839622479989702,0,0
12314412867694117658,0,0
11418329623973441032,0,0
6071919824461687404,0,0
2270244724394325092,0,0
4011726176101675439,0,0
1322105598224749483,0,0
14027607616416097439,0,0
10095094408518549616,0,0
13547900413430681483,0,0
2769501871433620895,0,0
3675834861589764977,0,0
3098059479355381999,0,0
9014142196564981686,0,0
6423080136320290724,0,0
14622051958413549965,0,0
5916690027460375815,0,0
10356431963756141141,0,0
1682437388856172395,0,0
3891630197552788692,0,0
14082858684997978717,0,0
2596053806409717169,0,0
5469333179521814090,0,0
13551439070285338458,0,0
18380081042447604803,0,0
13417212181743381430,0,0
6562468370346678872,0,0
2585142546410119141,0,0
359014636066832917,0,0
16340680264467448251,0,0
3786150050231814796,0,0
7175232399213761891,0,0
2359005379567528572,0,0
3636311668400598026,0,0
9039781066462643713,0,0
8665199094178811826,0,0
6171893584910980133,0,0
2166016032244384883,0,0
3099666917410225752,0,0
17235919078156439574,0,0
13181207482042481308,0,0
14533498944280804100,0,0
3715139022097006535,0,0
12076400339652242566,0,0
17222959055278876690,0,0
9158634609657387307,0,0
110257301849962038,0,0
10701239917638608531,0,0
16967146180652924571,0,0
15091770514311496926,0,0
13451138929741157535,0,0
7650529666036865031,0,0
11798964009619720302,0,0
10758825902689968248,0,0
14214272397321065083,0,0
151346447424019057,0,0
12664863986713890969,0,0
15744618078348108211,0,0
8604100657604925422,0,0
1616517889540229178,0,0
3152939899087343207,0,0
8332483482656857915,0,0
11345734673318725806,0,0
17523335118171830396,0,0
9105777319674994442,0,0
17126294505426572496,0,0
12195483494871987357,0,0
17268275303819469815,0,0
9583400327630915128,0,0
11048947959542212392,0,0
9892975847449994542,0,0
259045523374299707,0,0
10346926462856798093,0.0,1.0
12691059319285152485,0,0
5632136290835192819,0,0
5577099441775746275,0,0
2264905269331906466,0,0
13335931443100873602,0,0
6361020654839015674,0,0
9391506033055481431,0,0
11512380643205695362,0,0
13874299547041166449,0,0
10075120615569245410,0,0
7684449539149958692,0,0
13258372365605037892,0,0
16073770250783939357,0,0
4170415077358783379,0,0
24712455556372847,0,0
12135559946144123555,0,0
13322011062262177508,0,0
16148288515206066695,0,0
8978238050810782413,0,0
13778256715470600865,0,0
13057251330125751821,0,0
11160071486132310936,0,0
3476598871401261869,0,0
7281534354978061913,0,0
4726919849582593435,0,0
17295038863368597912,0,0
16838477861236170968,0,0
17988754573640059334,0,0
1768770341539716364,0,0
15657863654981760829,0,0
13158198969321336998,0,0
17575219966449641850,0,0
11929251856268803963,0,0
1176266208436637394,0,0
5318326041099431579,0,0
4624860394691046421,0,0
9094262175960190486,0,0
7856038478120720920,0,0
17611331436090285,0,0
3934049352475824062,0,0
12495355818783398625,0,0
14314410673545099962,0,0
12521903699347769020,0,0
8790712792260912339,0,0
5095180163451038280,0,0
4365442043747020636,0,0
15933914073774323890,0,0
16492507651043930348,0,0
14365335405648133661,0,0
7735027633724015751,0,0
8262077354032665597,0,0
17768640979974762283,0,0
5786956211275522883,0,0
14367877113470856772,0,0
16550821037819293242,0,0
3647644229162107077,0,0
3992070172288112598,0,0
139911907687944376,0,0
11481233268175916338,0,0
7765234785441940667,0,0
16711574992167476216,0,0
15708242228745285048,0,0
6481420273293057630,0,0
12422032681826127999,0,0
11907387972829209329,0,0
8495015963556029072,0,0
8638060483069280930,0,0
14947429916620768940,0,0
337431806752977032,0,0
4650305135848586743,0,0
1119228984226034223,0,0
794871681034230449,0,0
959626408975663703,0,0
2181605278939130839,0,0
374307116552524993,0,0
14058001077325046517,0,0
12211961311015981892,0,0
14649119193894792036,0,0
14478721668077559571,0,0
5461751621670048125,0,0
13530788377250253451,0,0
6674555012205463620,0,0
10749861286048421051,0,0
2471544427760681127,0,0
16746526370725172635,0,0
7061341877089164119,0,0
14432744635733001543,0,0
1076575605779048698,0,0
13687420362999564220,0,0
109955517384116856,0,0
10686841540854262945,0,0
6886111895579028801,0,0
3482539536850312121,0,0
6468801215648631065,0,0
6047056502652063700,0,0
13484167897464715637,0,0
17085248260384533655,0,0
2125833119810447610,0,0
10519934153151074199,0,0
1809894199099334774,0,0
15529499615281949596,0,0
3956248767336705032,0,0
5049340102473171887,0,0
1248514080975126523,0,0
16350790562116888695,0,0
18190486052020478237,0,0
8076100091976288157,0,0
11624127718365075752,0,0
7660930790419469606,0,0
1668547289281793390,0,0
15302265359124490499,0,0
2524616105239024162,0,0
14064827293654365097,0,0
8422068796083130923,0,0
12798463653213645476,0,0
15821712388115973657,0,0
4458976174359092416,0,0
2697601236168954514,0,0
18262078231940417773,0,0
9683439848610582457,0,0
3681204529101839109,0,0
9018342502433542239,0,0
6819649012905983198,0,0
7425920788272295342,0,0
16649098277145616589,0,0
9233553927994712005,0,0
6578284518310092963,0,0
3188710031259868544,0,0
9569359380815307594,0,0
14665999926408093435,0,0
8653032900832830240,0,0
7005696892048356442,0,0
2311537085540642871,0,0
8989257716062345391,0,0
12265974830523856245,0,0
803234917432773702,0,0
6309235703233731062,0,0
17730462703015175961,0,0
6486113857893121496,0,0
5829786700257675370,0,0
325823965168122130,0,0
13354434337970039869,0,0
6682768242352267607,0,0
11891169534951676723,0,0
702176350542608039,0,0
2722954322050859952,0,0
15333874359941379450,0,0
1838429368385037569,0,0
18076197502575539818,0,0
15749800126869761060,0,0
16675990305376635025,0,0
18390506722460198713,0,0
2234589525366158217,0,0
7674549108463934541,0,0
15383797602732495827,0,0
8995674582931728842,0,0
10055050203109975837,0,0
12407015633417489025,0,0
14429999113288191689,0,0
16593897152942024104,0,0
1874120951047791635,0,0
15992861418756088012,0,0
18221724153734804870,0,0
4779241336912059467,0,0
6500340227729130596,0,0
5333750981042313643,0,0
11948606965681620712,0,0
9129836442753208916,0,0
959309260525924092,0,0
10357526831604406536,0,0
11409917665229655871,0,0
8159140042301314575,0,0
1743009844859788958,0,0
2545502954974048546,0,0
10616605083504676237,0,0
14842387168070819301,0,0
8356859055312459724,0,0
3072432765800851160,0,0
2105600964809280261,0,0
12176768352512624181,0,0
12700284232225121395,0,0
8340729411183663515,0,0
8318856428760377767,0,0
12740841280767472227,0,0
566853433692149476,0,0
6051003314379518099,0,0
11176306006591765497,0,0
3716661318076762035,0,0
1078036188831278365,0,0
5819901574555744431,0,0
10709542937700596562,0,0
13540323352289754673,0,0
11277288027350120922,0,0
254517317485697657,0,0
18414651034298204210,0,0
13690531723791135190,0,0
7822363800955517648,0,0
10455939713528010136,0,0
6780656021774192015,0,0
10757425592334840021,0,0
295100098087697036,0,0
2391082318987861019,0,0
14882291011499242008,0,0
2287839499281176301,0,0
10332621748870298099,0,0
1288714113244426512,0,0
7542526081181411543,0,0
10038680522417465240,0,0
17893857714472384462,0,0
10842861089565006741,0,0
4333128864321455953,0,0
6343338495020726777,0,0
1242805049608131152,0,0
13774086775793769330,0,0
8219227689755194518,0,0
11480432380126350838,0,0
4107248407905577218,0,0
8747458117376598113,0,0
4779682765004499994,0,0
9685418206717473557,0,0
16405261237983472538,0,0
12911109937514170586,0,0
4610790789318771360,0,0
3381709350274491415,0,0
2189591535840868763,0,0
7129662375735269972,0,0
2019844052986959118,0,0
16003434369235304523,0,0
8949164690781588910,0,0
905705567792495165,0,0
6406162597575701378,0,0
14462029998762436272,0,0
9655510227453996230,0,0
11083125811257925549,0,0
14446894564380955044,0,0
16376850935357181100,0,0
3246927058042243272,0,0
12832011075233003170,0,0
1067420748339676671,0,0
440904183831551640,0,0
15567984277364012745,0,0
3807412196405238667,0,0
10225664944599386486,0,0
18090510037561971937,0,0
9158133609663457546,0,0
18185594153987612580,0,0
417592595342389701,0,0
11862112705429666960,0,0
17468486615899284344,0,0
16788175253288082960,0,0
3855994546007340378,0,0
2552108718386047633,0,0
4405398677126039627,0,0
13948749587524604235,0,0
2066063992304799920,0,0
7211602434039389731,0,0
2992554814753407997,0,0
3040602712768037954,0,0
303176498992433779,0,0
11341464662201702951,0,0
2190073306598487136,0,0
13400895139560065441,0,0
5521529194640771275,0,0
9820423484280296828,0,0
3554465345303616218,0,0
3271115533119794634,0,0
18185477423673617596,0,0
16412178094306334849,0,0
18232447305563070067,0,0
14746800878968604279,0,0
7903875198518016154,0,0
4938177570141066198,0,0
17963470829706529988,0,0
5783282831487245704,0,0
10492506759904477914,0,0
6964088245442358732,0,0
17031752710238655140,0,0
8369449789084192962,0,0
1700367679081390929,0,0
9406745163258024578,0,0
17810324959403399019,0,0
5102516938045805308,0,0
12593353454370701471,0,0
11963859711493083790,0,0
3929097605432926539,0,0
11925929807010874253,0,0
14863305684858943586,0,0
8457211732210616907,0,0
6502324610650085699,0,0
17742493521100497555,0,0
8045910727637440865,0,0
1693662129317008934,0,0
4101380751801230663,0,0
8998359542871555374,0,0
228753626125555153,0,0
9305077573767277748,0,0
11237145705563864217,0,0
12351400404005524965,0,0
11022872440397888075,0,0
9198027458762566040,0,0
15981076641282356574,0,0
8947181763512054269,0,0
11962558454845173101,0,0
521245034713819631,0,0
11561428795964497841,0,0
13940963354727118969,0,0
6263319816135239607,0,0
73193807618539311,0,0
8009225770037366750,0,0
18318857864342347085,0,0
16029837344758829451,0,0
7568552344639643846,0,0
8878741679381272123,0,0
12767115749991395940,0,0
8072617921812690610,0,0
12177980314419771533,0,0
11974057802221145341,0,0
9305622215321242153,0,0
6285942803759191550,0,0
65558817233465147,0,0
15048114789063695853,0,0
1323499740291713106,0,0
15120740197043169076,0,0
2014690889889279129,0,0
7224240334444205602,0,0
7033303692425653750,0,0
5342274323283053559,0,0
3605450562211390182,0,0
13676676225219083589,0,0
10244678482312984935,0,0
15888026019141881705,0,0
1126644817140552303,0,0
1432566064951674093,0,0
4737094099264811586,0,0
2867287249163309753,0,0
1544721452392129460,0,0
14152315923366486400,0,0
5290819463173015494,0,0
16015579732216110680,0,0
9206912741432175463,0,0
10098637288125510880,0,0
8796803553608310886,0,0
16386763830617873349,0,0
8502797730358212771,0,0
8405889050395166290,0,0
15247570777070902634,0,0
1174656867252071605,0,0
12551679566984417802,0,0
3321188844076721534,0,0
14858813347037540611,0,0
9913015861660987959,0,0
17250593808906290244,0,0
1837537096704613513,0,0
6416011180458987785,0,0
16925040278294263403,0,0
8977352573187006832,0,0
5535581036662584975,0,0
4526191721542666752,0,0
12678339652640453046,0,0
3864977388384938806,0,0
16211375143916760195,0,0
3327237465899542726,0,0
8647409241444544005,0,0
6709873523421014136,0,0
14756788721959595979,0,0
5329479093488452142,0,0
578504296290275950,0,0
17164505497522720484,0,0
288912859254724066,0,0
17163545131687305591,0,0
2032397004831883302,0,0
10243116180642838306,0,0
12990824715321750305,0,0
12136708200303886935,0,0
8537793747834007042,0,0
10439635303646229831,0,0
15013040749946141100,0,0
5212795697430067002,0,0
4485952744790603347,0,0
3544626141972972645,0,0
8973611359845896764,0,0
11686947913067745437,0,0
7290449053555292333,0,0
6799116842520715030,0,0
7638765690227154388,0,0
305362218393306221,0,0
12702158349343434529,0,0
15472779358689166786,0,0
2860966203441564343,0,0
1421384673656790935,0,0
10067365692666908691,0,0
10142159292497723005,0,0
18033434325902010316,0,0
584870615581324360,0,0
1763991793715503751,0,0
4522845421532943620,0,0
2550785988901175271,0,0
13233690306718806498,0,0
6171242608153983799,0,0
17958075692033499026,0,0
16784839480395832636,0,0
18172719841014348103,0,0
2197975471108911466,0,0
12869718931347815280,0,0
3232583018240255718,0,0
6643891877314491854,0,0
6155302423756949001,0,0
4182830899431519384,0,0
9465532417961939449,0,0
10226643366720799096,0,0
5185746637573118486,0,0
14108390661204326065,0,0
2575965265954905214,0,0
673682329418393636,0,0
13340500369212490466,0,0
16935621042116726290,0,0
16050150718279629702,0,0
486247410778903715,0,0
12069049061917090266,0,0
12308264259280965831,0,0
12532095199575621676,0,0
11738364170502534644,0,0
6385338900326791741,0,0
14458966816066407481,0,0
3232833353689380794,0,0
16762455039262122752,0,0
4312029765513930135,0,0
230478702945880735,0,0
2088503244421481773,0,0
1701169433079839717,0,0
3234082623742527824,0,0
8575167429781420166,0,0
16066605271989660656,0,0
15362595246001970796,0,0
1515531024311418804,0,0
10146718940300808478,0,0
14156816626861176626,0,0
17560301476449940257,0,0
2777449156109419576,0,0
5674170177716204705,0,0
13498854464075385167,0,0
18083399078323983514,0,0
18401681847736350166,0,0
309178880797294490,0,0
12549891842105306392,0,0
13973709447480320474,0,0
11540950528826099965,0,0
5833340433179942875,0,0
17447086195108860501,0,0
6518218666781195129,0,0
7239857803414486480,0,0
438153064257803426,0,0
4662788524348730404,0,0
16782338359281400871,0,0
16981107503364598310,0,0
17634514035061716044,0,0
17079194606389447516,0,0
12750824948307740413,0,0
15694644379728084759,0,0
10325385415471544385,0,0
3171812142705784855,0,0
9958344315708562621,0,0
14693865721371395036,0.0,1.0
10733046738182069143,0,0
9694548384110129122,0,0
434382743477468050,0,0
1806994253571902619,0,0
9416370777910050792,0,0
5379423071422931939,0,0
6768091582912600710,0,0
7465169435214627845,0,0
8455246687756411353,0,0
1339096978613780783,0,0
2083245561576801756,0,0
3956606594578568879,0,0
14706125004298203774,0,0
7133119219626693856,0,0
10571922956312368756,0,0
4904151962037456568,0,0
10246711922203577381,0,0
904027097590291539,0,0
18023707749966765175,0,0
7292051094592061332,0,0
509262723387988753,0,0
10237984912311643260,0,0
4883627912511154350,0,0
5874717778884509392,0,0
10909241316283578190,0,0
10587900849002714761,0,0
14430103287144602265,0,0
13016670418172852783,0,0
1851125834773715552,0,0
10102703859310220766,0,0
5776013284360334771,0,0
3062716167722860949,0,0
10672988444625323454,0,0
6231623641877880554,0,0
12932647154854043061,0,0
4545652392533399880,0,0
8439095179684543748,0,0
4085883028014036300,0,0
15599459059148831736,0,0
17713023309880696445,0,0
8484462777182593515,0,0
3806698739437857801,0,0
12208675748712581176,0,0
10971322949090287314,0,0
12635673847758416584,0,0
9430207135591946844,0,0
1494268110613089509,0,0
13368101860140588357,0,0
17848717751469542830,0,0
11315145570897914107,0,0
9264551256806641544,0,0
6106451415509632975,0,0
12767400900128775007,0,0
9680345084852257406,0,0
8776732628784065398,0,0
10912443227689999441,0,0
1545731182921949704,0,0
6011623963452468168,0,0
4566225123086396278,0,0
11678053248248364618,0,0
